player_name,player_position_id,rank_ecr,pos_rank,projected_points,salary
jalenhurts,QB,3,QB3,21.9,8200.0
tuatagovailoa,QB,5,QB5,20.6,7600.0
justinfields,QB,6,QB6,19.8,7300.0
trevorlawrence,QB,8,QB8,18.8,6500.0
joeburrow,QB,9,QB9,18.2,6300.0
matthewstafford,QB,10,QB10,17.8,6100.0
kirkcousins,QB,11,QB11,17.5,7100.0
genosmith,QB,13,QB13,16.7,5700.0
jaredgoff,QB,14,QB14,16.5,6400.0
samhowell,QB,16,QB16,16.0,5500.0
c.j.stroud,QB,17,QB17,15.8,6000.0
brockpurdy,QB,18,QB18,15.5,5600.0
bakermayfield,QB,19,QB19,15.3,5400.0
joshuadobbs,QB,20,QB20,15.0,5200.0
gardnerminshew,QB,21,QB21,14.7,5000.0
jimmygaroppolo,QB,22,QB22,14.5,5300.0
derekcarr,QB,23,QB23,14.4,5300.0
bryceyoung,QB,24,QB24,14.2,5100.0
desmondridder,QB,25,QB25,14.1,5000.0
macjones,QB,26,QB26,13.9,5000.0
zachwilson,QB,28,QB28,13.3,4900.0
baileyzappe,QB,31,QB31,0.0,4300.0
malikcunningham,QB,32,QB32,0.0,4000.0
jameiswinston,QB,33,QB33,0.0,4700.0
aidano'connell,QB,34,QB34,0.0,4900.0
andydalton,QB,35,QB35,0.0,4800.0
dorianthompson-robinson,QB,36,QB36,0.0,4700.0
willgrier,QB,37,QB37,0.0,4000.0
taylorheinicke,QB,38,QB38,0.0,4600.0
mikewhite,QB,40,QB40,0.0,4700.0
jacobybrissett,QB,41,QB41,0.0,4300.0
drewlock,QB,43,QB43,0.0,4900.0
samdarnold,QB,44,QB44,0.0,4500.0
teddybridgewater,QB,45,QB45,0.0,4700.0
marcusmariota,QB,46,QB46,0.0,4600.0
kyletrask,QB,49,QB49,0.0,4800.0
c.j.beathard,QB,50,QB50,0.0,4800.0
davismills,QB,51,QB51,0.0,4400.0
christianmccaffrey,RB,1,RB1,21.7,9500.0
raheemmostert,RB,4,RB4,17.9,6400.0
travisetiennejr.,RB,5,RB5,17.8,7100.0
bijanrobinson,RB,6,RB6,17.6,7200.0
davidmontgomery,RB,7,RB7,17.5,7300.0
alvinkamara,RB,8,RB8,17.3,6800.0
joshjacobs,RB,9,RB9,17.2,7000.0
kyrenwilliams,RB,10,RB10,16.9,6500.0
kennethwalker,RB,11,RB11,16.6,6700.0
joemixon,RB,12,RB12,15.5,6300.0
d'andreswift,RB,13,RB13,15.3,6100.0
breecehall,RB,16,RB16,14.3,6000.0
alexandermattison,RB,18,RB18,13.2,5600.0
rachaadwhite,RB,19,RB19,13.1,5500.0
rhamondrestevenson,RB,20,RB20,12.8,5400.0
dameonpierce,RB,21,RB21,12.4,5100.0
brianrobinsonjr.,RB,22,RB22,12.6,5700.0
chubahubbard,RB,23,RB23,11.8,4300.0
jonathantaylor,RB,24,RB24,11.6,6600.0
zackmoss,RB,25,RB25,11.6,6200.0
d'ontaforeman,RB,26,RB26,11.5,4400.0
emaridemercado,RB,27,RB27,10.7,4900.0
jeromeford,RB,29,RB29,9.6,5200.0
tylerallgeier,RB,32,RB32,8.7,4600.0
ezekielelliott,RB,35,RB35,7.4,4700.0
zachcharbonnet,RB,37,RB37,6.9,4200.0
antoniogibson,RB,38,RB38,6.9,4500.0
camakers,RB,40,RB40,6.4,4800.0
kennethgainwell,RB,42,RB42,6.4,4600.0
keaontayingram,RB,43,RB43,6.3,4500.0
kendremiller,RB,44,RB44,5.8,4500.0
salvonahmed,RB,46,RB46,5.6,4500.0
kareemhunt,RB,48,RB48,5.3,4700.0
devinsingletary,RB,49,RB49,5.2,4300.0
craigreynolds,RB,52,RB52,5.0,4300.0
dalvincook,RB,55,RB55,4.7,4800.0
tankbigsby,RB,56,RB56,4.3,4100.0
ronnierivers,RB,57,RB57,4.2,4300.0
michaelcarter,RB,58,RB58,4.0,4000.0
jordanmason,RB,59,RB59,3.9,4000.0
chrisbrooks,RB,60,RB60,3.5,4000.0
ameerabdullah,RB,61,RB61,3.2,4000.0
trayveonwilliams,RB,62,RB62,2.8,4400.0
ke'shawnvaughn,RB,65,RB65,2.4,4200.0
raheemblackshear,RB,66,RB66,2.2,4000.0
kylejuszczyk,RB,68,RB68,2.0,4000.0
tymontgomery,RB,69,RB69,2.0,3000.0
cordarrellepatterson,RB,70,RB70,2.0,4000.0
zamirwhite,RB,71,RB71,1.9,4900.0
pierrestrongjr.,RB,73,RB73,1.7,4300.0
elijahmitchell,RB,74,RB74,1.6,4700.0
khariblasingame,RB,75,RB75,1.3,4500.0
seantucker,RB,76,RB76,1.4,4500.0
d'ernestjohnson,RB,78,RB78,1.3,4000.0
mikeboone,RB,79,RB79,1.2,4000.0
deejaydallas,RB,80,RB80,1.2,4000.0
alecingold,RB,81,RB81,1.1,4000.0
bostonscott,RB,82,RB82,1.1,4000.0
c.j.ham,RB,83,RB83,1.1,4000.0
coreyclement,RB,86,RB86,0.7,4000.0
chasebrown,RB,87,RB87,0.6,4000.0
chrisevans,RB,89,RB89,0.6,4000.0
jamycalhasty,RB,90,RB90,0.5,4000.0
