draftableId,firstName,lastName,displayName,shortName,playerId,playerDkId,position,rosterSlotId,salary,status,isSwappable,isDisabled,newsStatus,playerImage50,playerImage160,altPlayerImage50,altPlayerImage160,competition,competitions,draftStatAttributes,playerAttributes,teamLeagueSeasonAttributes,playerGameAttributes,teamId,teamAbbreviation,draftAlerts,playerGameHash,externalRequirements
40491539,Jonathan,Taylor,Jonathan Taylor,J. Taylor,1065406,468700,RB,67,9500,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/468700.png,https://dkn.gs/sports/images/nfl/players/160/468700.png,,,"{'competitionId': 6108936, 'name': 'TEN @ IND', 'nameDisplay': [{'value': 'TEN'}, {'value': ' @ '}, {'value': 'IND', 'isEmphasized': True}], 'startTime': '2025-10-26T20:25:00.0000000Z'}","[{'competitionId': 6108936, 'name': 'TEN @ IND', 'nameDisplay': [{'value': 'TEN'}, {'value': ' @ '}, {'value': 'IND', 'isEmphasized': True}], 'startTime': '2025-10-26T20:25:00.0000000Z'}]","[{'id': 90, 'value': '26.9', 'sortValue': '26.9'}, {'id': -2, 'value': '27th', 'sortValue': '27', 'quality': 'High'}]","[{'name': 'ByeWeek', 'value': '11'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '11'}]",[],338,IND,[],1065406-6108936,{}
40491540,Jonathan,Taylor,Jonathan Taylor,J. Taylor,1065406,468700,RB,70,9500,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/468700.png,https://dkn.gs/sports/images/nfl/players/160/468700.png,,,"{'competitionId': 6108936, 'name': 'TEN @ IND', 'nameDisplay': [{'value': 'TEN'}, {'value': ' @ '}, {'value': 'IND', 'isEmphasized': True}], 'startTime': '2025-10-26T20:25:00.0000000Z'}","[{'competitionId': 6108936, 'name': 'TEN @ IND', 'nameDisplay': [{'value': 'TEN'}, {'value': ' @ '}, {'value': 'IND', 'isEmphasized': True}], 'startTime': '2025-10-26T20:25:00.0000000Z'}]","[{'id': 90, 'value': '26.9', 'sortValue': '26.9'}, {'id': -2, 'value': '27th', 'sortValue': '27', 'quality': 'High'}]","[{'name': 'ByeWeek', 'value': '11'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '11'}]",[],338,IND,[],1065406-6108936,{}
40491238,Christian,McCaffrey,Christian McCaffrey,C. McCaffrey,830517,20415,RB,67,9000,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/20415.png,https://dkn.gs/sports/images/nfl/players/160/20415.png,,,"{'competitionId': 6108852, 'name': 'SF @ HOU', 'nameDisplay': [{'value': 'SF', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'HOU'}], 'startTime': '2025-10-26T17:00:00.0000000Z'}","[{'competitionId': 6108852, 'name': 'SF @ HOU', 'nameDisplay': [{'value': 'SF', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'HOU'}], 'startTime': '2025-10-26T17:00:00.0000000Z'}]","[{'id': 90, 'value': '27.2', 'sortValue': '27.2'}, {'id': -2, 'value': '11th', 'sortValue': '11', 'quality': 'Medium'}]","[{'name': 'ByeWeek', 'value': '14'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '14'}]",[],359,SF,[],830517-6108852,{}
40491239,Christian,McCaffrey,Christian McCaffrey,C. McCaffrey,830517,20415,RB,70,9000,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/20415.png,https://dkn.gs/sports/images/nfl/players/160/20415.png,,,"{'competitionId': 6108852, 'name': 'SF @ HOU', 'nameDisplay': [{'value': 'SF', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'HOU'}], 'startTime': '2025-10-26T17:00:00.0000000Z'}","[{'competitionId': 6108852, 'name': 'SF @ HOU', 'nameDisplay': [{'value': 'SF', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'HOU'}], 'startTime': '2025-10-26T17:00:00.0000000Z'}]","[{'id': 90, 'value': '27.2', 'sortValue': '27.2'}, {'id': -2, 'value': '11th', 'sortValue': '11', 'quality': 'Medium'}]","[{'name': 'ByeWeek', 'value': '14'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '14'}]",[],359,SF,[],830517-6108852,{}
40491993,Bijan,Robinson,Bijan Robinson,B. Robinson,1228244,693112,RB,67,8800,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/693112.png,https://dkn.gs/sports/images/nfl/players/160/693112.png,,,"{'competitionId': 6108768, 'name': 'MIA @ ATL', 'nameDisplay': [{'value': 'MIA'}, {'value': ' @ '}, {'value': 'ATL', 'isEmphasized': True}], 'startTime': '2025-10-26T17:00:00.0000000Z'}","[{'competitionId': 6108768, 'name': 'MIA @ ATL', 'nameDisplay': [{'value': 'MIA'}, {'value': ' @ '}, {'value': 'ATL', 'isEmphasized': True}], 'startTime': '2025-10-26T17:00:00.0000000Z'}]","[{'id': 90, 'value': '26.2', 'sortValue': '26.2'}, {'id': -2, 'value': '30th', 'sortValue': '30', 'quality': 'High'}]","[{'name': 'ByeWeek', 'value': '5'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '5'}]",[],323,ATL,[],1228244-6108768,{}
40491994,Bijan,Robinson,Bijan Robinson,B. Robinson,1228244,693112,RB,70,8800,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/693112.png,https://dkn.gs/sports/images/nfl/players/160/693112.png,,,"{'competitionId': 6108768, 'name': 'MIA @ ATL', 'nameDisplay': [{'value': 'MIA'}, {'value': ' @ '}, {'value': 'ATL', 'isEmphasized': True}], 'startTime': '2025-10-26T17:00:00.0000000Z'}","[{'competitionId': 6108768, 'name': 'MIA @ ATL', 'nameDisplay': [{'value': 'MIA'}, {'value': ' @ '}, {'value': 'ATL', 'isEmphasized': True}], 'startTime': '2025-10-26T17:00:00.0000000Z'}]","[{'id': 90, 'value': '26.2', 'sortValue': '26.2'}, {'id': -2, 'value': '30th', 'sortValue': '30', 'quality': 'High'}]","[{'name': 'ByeWeek', 'value': '5'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '5'}]",[],323,ATL,[],1228244-6108768,{}
40491602,Ja'Marr,Chase,Ja'Marr Chase,J. Chase,1109979,557826,WR,68,8100,None,True,False,None,https://dkn.gs/sports/images/nfl/players/50/557826.png,https://dkn.gs/sports/images/nfl/players/160/557826.png,,,"{'competitionId': 6108822, 'name': 'NYJ @ CIN', 'nameDisplay': [{'value': 'NYJ'}, {'value': ' @ '}, {'value': 'CIN', 'isEmphasized': True}], 'startTime': '2025-10-26T17:00:00.0000000Z'}","[{'competitionId': 6108822, 'name': 'NYJ @ CIN', 'nameDisplay': [{'value': 'NYJ'}, {'value': ' @ '}, {'value': 'CIN', 'isEmphasized': True}], 'startTime': '2025-10-26T17:00:00.0000000Z'}]","[{'id': 90, 'value': '22.8', 'sortValue': '22.8'}, {'id': -2, 'value': '9th', 'sortValue': '9', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '10'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '10'}]",[],327,CIN,[],1109979-6108822,{}
40491603,Ja'Marr,Chase,Ja'Marr Chase,J. Chase,1109979,557826,WR,70,8100,None,True,False,None,https://dkn.gs/sports/images/nfl/players/50/557826.png,https://dkn.gs/sports/images/nfl/players/160/557826.png,,,"{'competitionId': 6108822, 'name': 'NYJ @ CIN', 'nameDisplay': [{'value': 'NYJ'}, {'value': ' @ '}, {'value': 'CIN', 'isEmphasized': True}], 'startTime': '2025-10-26T17:00:00.0000000Z'}","[{'competitionId': 6108822, 'name': 'NYJ @ CIN', 'nameDisplay': [{'value': 'NYJ'}, {'value': ' @ '}, {'value': 'CIN', 'isEmphasized': True}], 'startTime': '2025-10-26T17:00:00.0000000Z'}]","[{'id': 90, 'value': '22.8', 'sortValue': '22.8'}, {'id': -2, 'value': '9th', 'sortValue': '9', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '10'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '10'}]",[],327,CIN,[],1109979-6108822,{}
40491527,CeeDee,Lamb,CeeDee Lamb,C. Lamb,1062020,485450,WR,68,7800,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/485450.png,https://dkn.gs/sports/images/nfl/players/160/485450.png,,,"{'competitionId': 6108918, 'name': 'DAL @ DEN', 'nameDisplay': [{'value': 'DAL', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'DEN'}], 'startTime': '2025-10-26T20:25:00.0000000Z'}","[{'competitionId': 6108918, 'name': 'DAL @ DEN', 'nameDisplay': [{'value': 'DAL', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'DEN'}], 'startTime': '2025-10-26T20:25:00.0000000Z'}]","[{'id': 90, 'value': '17.3', 'sortValue': '17.3'}, {'id': -2, 'value': '1st', 'sortValue': '1', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '10'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '10'}]",[],331,DAL,[],1062020-6108918,{}
40491528,CeeDee,Lamb,CeeDee Lamb,C. Lamb,1062020,485450,WR,70,7800,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/485450.png,https://dkn.gs/sports/images/nfl/players/160/485450.png,,,"{'competitionId': 6108918, 'name': 'DAL @ DEN', 'nameDisplay': [{'value': 'DAL', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'DEN'}], 'startTime': '2025-10-26T20:25:00.0000000Z'}","[{'competitionId': 6108918, 'name': 'DAL @ DEN', 'nameDisplay': [{'value': 'DAL', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'DEN'}], 'startTime': '2025-10-26T20:25:00.0000000Z'}]","[{'id': 90, 'value': '17.3', 'sortValue': '17.3'}, {'id': -2, 'value': '1st', 'sortValue': '1', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '10'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '10'}]",[],331,DAL,[],1062020-6108918,{}
