draftableId,firstName,lastName,displayName,shortName,playerId,playerDkId,position,rosterSlotId,salary,status,isSwappable,isDisabled,newsStatus,playerImage50,playerImage160,altPlayerImage50,altPlayerImage160,competition,competitions,draftStatAttributes,playerAttributes,teamLeagueSeasonAttributes,playerGameAttributes,teamId,teamAbbreviation,draftAlerts,playerGameHash,externalRequirements
40972639,Jonathan,Taylor,Jonathan Taylor,J. Taylor,1065406,468700,RB,67,9800,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/468700.png,https://dkn.gs/sports/images/nfl/players/160/468700.png,,,"{'competitionId': 6108174, 'name': 'HOU @ IND', 'nameDisplay': [{'value': 'HOU'}, {'value': ' @ '}, {'value': 'IND', 'isEmphasized': True}], 'startTime': '2025-11-30T18:00:00.0000000Z'}","[{'competitionId': 6108174, 'name': 'HOU @ IND', 'nameDisplay': [{'value': 'HOU'}, {'value': ' @ '}, {'value': 'IND', 'isEmphasized': True}], 'startTime': '2025-11-30T18:00:00.0000000Z'}]","[{'id': 90, 'value': '27.0', 'sortValue': '27.0'}, {'id': -2, 'value': '11th', 'sortValue': '11', 'quality': 'Medium'}]","[{'name': 'ByeWeek', 'value': '11'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '11'}]",[],338,IND,[],1065406-6108174,{}
40972640,Jonathan,Taylor,Jonathan Taylor,J. Taylor,1065406,468700,RB,70,9800,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/468700.png,https://dkn.gs/sports/images/nfl/players/160/468700.png,,,"{'competitionId': 6108174, 'name': 'HOU @ IND', 'nameDisplay': [{'value': 'HOU'}, {'value': ' @ '}, {'value': 'IND', 'isEmphasized': True}], 'startTime': '2025-11-30T18:00:00.0000000Z'}","[{'competitionId': 6108174, 'name': 'HOU @ IND', 'nameDisplay': [{'value': 'HOU'}, {'value': ' @ '}, {'value': 'IND', 'isEmphasized': True}], 'startTime': '2025-11-30T18:00:00.0000000Z'}]","[{'id': 90, 'value': '27.0', 'sortValue': '27.0'}, {'id': -2, 'value': '11th', 'sortValue': '11', 'quality': 'Medium'}]","[{'name': 'ByeWeek', 'value': '11'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '11'}]",[],338,IND,[],1065406-6108174,{}
40973017,Jaxon,Smith-Njigba,Jaxon Smith-Njigba,J. Smith-Njigba,1214087,686189,WR,68,9500,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/686189.png,https://dkn.gs/sports/images/nfl/players/160/686189.png,,,"{'competitionId': 6108258, 'name': 'MIN @ SEA', 'nameDisplay': [{'value': 'MIN'}, {'value': ' @ '}, {'value': 'SEA', 'isEmphasized': True}], 'startTime': '2025-11-30T21:05:00.0000000Z'}","[{'competitionId': 6108258, 'name': 'MIN @ SEA', 'nameDisplay': [{'value': 'MIN'}, {'value': ' @ '}, {'value': 'SEA', 'isEmphasized': True}], 'startTime': '2025-11-30T21:05:00.0000000Z'}]","[{'id': 90, 'value': '25.5', 'sortValue': '25.5'}, {'id': -2, 'value': '3rd', 'sortValue': '3', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '8'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '8'}]",[],361,SEA,[],1214087-6108258,{}
40973018,Jaxon,Smith-Njigba,Jaxon Smith-Njigba,J. Smith-Njigba,1214087,686189,WR,70,9500,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/686189.png,https://dkn.gs/sports/images/nfl/players/160/686189.png,,,"{'competitionId': 6108258, 'name': 'MIN @ SEA', 'nameDisplay': [{'value': 'MIN'}, {'value': ' @ '}, {'value': 'SEA', 'isEmphasized': True}], 'startTime': '2025-11-30T21:05:00.0000000Z'}","[{'competitionId': 6108258, 'name': 'MIN @ SEA', 'nameDisplay': [{'value': 'MIN'}, {'value': ' @ '}, {'value': 'SEA', 'isEmphasized': True}], 'startTime': '2025-11-30T21:05:00.0000000Z'}]","[{'id': 90, 'value': '25.5', 'sortValue': '25.5'}, {'id': -2, 'value': '3rd', 'sortValue': '3', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '8'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '8'}]",[],361,SEA,[],1214087-6108258,{}
40972350,Christian,McCaffrey,Christian McCaffrey,C. McCaffrey,830517,20415,RB,67,9300,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/20415.png,https://dkn.gs/sports/images/nfl/players/160/20415.png,,,"{'competitionId': 6108156, 'name': 'SF @ CLE', 'nameDisplay': [{'value': 'SF', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'CLE'}], 'startTime': '2025-11-30T18:00:00.0000000Z'}","[{'competitionId': 6108156, 'name': 'SF @ CLE', 'nameDisplay': [{'value': 'SF', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'CLE'}], 'startTime': '2025-11-30T18:00:00.0000000Z'}]","[{'id': 90, 'value': '26.4', 'sortValue': '26.4'}, {'id': -2, 'value': '9th', 'sortValue': '9', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '14'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '14'}]",[],359,SF,[],830517-6108156,{}
40972351,Christian,McCaffrey,Christian McCaffrey,C. McCaffrey,830517,20415,RB,70,9300,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/20415.png,https://dkn.gs/sports/images/nfl/players/160/20415.png,,,"{'competitionId': 6108156, 'name': 'SF @ CLE', 'nameDisplay': [{'value': 'SF', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'CLE'}], 'startTime': '2025-11-30T18:00:00.0000000Z'}","[{'competitionId': 6108156, 'name': 'SF @ CLE', 'nameDisplay': [{'value': 'SF', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'CLE'}], 'startTime': '2025-11-30T18:00:00.0000000Z'}]","[{'id': 90, 'value': '26.4', 'sortValue': '26.4'}, {'id': -2, 'value': '9th', 'sortValue': '9', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '14'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '14'}]",[],359,SF,[],830517-6108156,{}
40972846,Puka,Nacua,Puka Nacua,P. Nacua,1162128,706654,WR,68,9000,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/706654.png,https://dkn.gs/sports/images/nfl/players/160/706654.png,,,"{'competitionId': 6108132, 'name': 'LAR @ CAR', 'nameDisplay': [{'value': 'LAR', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'CAR'}], 'startTime': '2025-11-30T18:00:00.0000000Z'}","[{'competitionId': 6108132, 'name': 'LAR @ CAR', 'nameDisplay': [{'value': 'LAR', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'CAR'}], 'startTime': '2025-11-30T18:00:00.0000000Z'}]","[{'id': 90, 'value': '22.0', 'sortValue': '22.0'}, {'id': -2, 'value': '6th', 'sortValue': '6', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '8'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '8'}]",[],343,LAR,[],1162128-6108132,{}
40972847,Puka,Nacua,Puka Nacua,P. Nacua,1162128,706654,WR,70,9000,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/706654.png,https://dkn.gs/sports/images/nfl/players/160/706654.png,,,"{'competitionId': 6108132, 'name': 'LAR @ CAR', 'nameDisplay': [{'value': 'LAR', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'CAR'}], 'startTime': '2025-11-30T18:00:00.0000000Z'}","[{'competitionId': 6108132, 'name': 'LAR @ CAR', 'nameDisplay': [{'value': 'LAR', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'CAR'}], 'startTime': '2025-11-30T18:00:00.0000000Z'}]","[{'id': 90, 'value': '22.0', 'sortValue': '22.0'}, {'id': -2, 'value': '6th', 'sortValue': '6', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '8'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '8'}]",[],343,LAR,[],1162128-6108132,{}
40973092,Bijan,Robinson,Bijan Robinson,B. Robinson,1228244,693112,RB,67,8500,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/693112.png,https://dkn.gs/sports/images/nfl/players/160/693112.png,,,"{'competitionId': 6108204, 'name': 'ATL @ NYJ', 'nameDisplay': [{'value': 'ATL', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'NYJ'}], 'startTime': '2025-11-30T18:00:00.0000000Z'}","[{'competitionId': 6108204, 'name': 'ATL @ NYJ', 'nameDisplay': [{'value': 'ATL', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'NYJ'}], 'startTime': '2025-11-30T18:00:00.0000000Z'}]","[{'id': 90, 'value': '21.9', 'sortValue': '21.9'}, {'id': -2, 'value': '19th', 'sortValue': '19', 'quality': 'Medium'}]","[{'name': 'ByeWeek', 'value': '5'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '5'}]",[],323,ATL,[],1228244-6108204,{}
40973093,Bijan,Robinson,Bijan Robinson,B. Robinson,1228244,693112,RB,70,8500,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/693112.png,https://dkn.gs/sports/images/nfl/players/160/693112.png,,,"{'competitionId': 6108204, 'name': 'ATL @ NYJ', 'nameDisplay': [{'value': 'ATL', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'NYJ'}], 'startTime': '2025-11-30T18:00:00.0000000Z'}","[{'competitionId': 6108204, 'name': 'ATL @ NYJ', 'nameDisplay': [{'value': 'ATL', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'NYJ'}], 'startTime': '2025-11-30T18:00:00.0000000Z'}]","[{'id': 90, 'value': '21.9', 'sortValue': '21.9'}, {'id': -2, 'value': '19th', 'sortValue': '19', 'quality': 'Medium'}]","[{'name': 'ByeWeek', 'value': '5'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '5'}]",[],323,ATL,[],1228244-6108204,{}
