draftableId,firstName,lastName,displayName,shortName,playerId,playerDkId,position,rosterSlotId,salary,status,isSwappable,isDisabled,newsStatus,playerImage50,playerImage160,altPlayerImage50,altPlayerImage160,competition,competitions,draftStatAttributes,playerAttributes,teamLeagueSeasonAttributes,playerGameAttributes,teamId,teamAbbreviation,draftAlerts,playerGameHash,externalRequirements
40598546,Puka,Nacua,Puka Nacua,P. Nacua,1162128,706654,WR,68,8500,None,True,False,Recent,https://dkn.gs/sports/images/nfl/players/50/706654.png,https://dkn.gs/sports/images/nfl/players/160/706654.png,,,"{'competitionId': 6108480, 'name': 'NO @ LAR', 'nameDisplay': [{'value': 'NO'}, {'value': ' @ '}, {'value': 'LAR', 'isEmphasized': True}], 'startTime': '2025-11-02T21:05:00.0000000Z'}","[{'competitionId': 6108480, 'name': 'NO @ LAR', 'nameDisplay': [{'value': 'NO'}, {'value': ' @ '}, {'value': 'LAR', 'isEmphasized': True}], 'startTime': '2025-11-02T21:05:00.0000000Z'}]","[{'id': 90, 'value': '24.6', 'sortValue': '24.6'}, {'id': -2, 'value': '9th', 'sortValue': '9', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '8'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '8'}]",[],343,LAR,[],1162128-6108480,{}
40598547,Puka,Nacua,Puka Nacua,P. Nacua,1162128,706654,WR,70,8500,None,True,False,Recent,https://dkn.gs/sports/images/nfl/players/50/706654.png,https://dkn.gs/sports/images/nfl/players/160/706654.png,,,"{'competitionId': 6108480, 'name': 'NO @ LAR', 'nameDisplay': [{'value': 'NO'}, {'value': ' @ '}, {'value': 'LAR', 'isEmphasized': True}], 'startTime': '2025-11-02T21:05:00.0000000Z'}","[{'competitionId': 6108480, 'name': 'NO @ LAR', 'nameDisplay': [{'value': 'NO'}, {'value': ' @ '}, {'value': 'LAR', 'isEmphasized': True}], 'startTime': '2025-11-02T21:05:00.0000000Z'}]","[{'id': 90, 'value': '24.6', 'sortValue': '24.6'}, {'id': -2, 'value': '9th', 'sortValue': '9', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '8'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '8'}]",[],343,LAR,[],1162128-6108480,{}
40598548,Rashee,Rice,Rashee Rice,R. Rice,1173538,706533,WR,68,7600,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/706533.png,https://dkn.gs/sports/images/nfl/players/160/706533.png,,,"{'competitionId': 6108552, 'name': 'KC @ BUF', 'nameDisplay': [{'value': 'KC', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'BUF'}], 'startTime': '2025-11-02T21:25:00.0000000Z'}","[{'competitionId': 6108552, 'name': 'KC @ BUF', 'nameDisplay': [{'value': 'KC', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'BUF'}], 'startTime': '2025-11-02T21:25:00.0000000Z'}]","[{'id': 90, 'value': '24.4', 'sortValue': '24.4'}, {'id': -2, 'value': '13th', 'sortValue': '13', 'quality': 'Medium'}]","[{'name': 'ByeWeek', 'value': '10'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '10'}]",[],339,KC,[],1173538-6108552,{}
40598549,Rashee,Rice,Rashee Rice,R. Rice,1173538,706533,WR,70,7600,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/706533.png,https://dkn.gs/sports/images/nfl/players/160/706533.png,,,"{'competitionId': 6108552, 'name': 'KC @ BUF', 'nameDisplay': [{'value': 'KC', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'BUF'}], 'startTime': '2025-11-02T21:25:00.0000000Z'}","[{'competitionId': 6108552, 'name': 'KC @ BUF', 'nameDisplay': [{'value': 'KC', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'BUF'}], 'startTime': '2025-11-02T21:25:00.0000000Z'}]","[{'id': 90, 'value': '24.4', 'sortValue': '24.4'}, {'id': -2, 'value': '13th', 'sortValue': '13', 'quality': 'Medium'}]","[{'name': 'ByeWeek', 'value': '10'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '10'}]",[],339,KC,[],1173538-6108552,{}
40598550,Davante,Adams,Davante Adams,D. Adams,611417,19493,WR,68,7500,None,True,False,None,https://dkn.gs/sports/images/nfl/players/50/19493.png,https://dkn.gs/sports/images/nfl/players/160/19493.png,,,"{'competitionId': 6108480, 'name': 'NO @ LAR', 'nameDisplay': [{'value': 'NO'}, {'value': ' @ '}, {'value': 'LAR', 'isEmphasized': True}], 'startTime': '2025-11-02T21:05:00.0000000Z'}","[{'competitionId': 6108480, 'name': 'NO @ LAR', 'nameDisplay': [{'value': 'NO'}, {'value': ' @ '}, {'value': 'LAR', 'isEmphasized': True}], 'startTime': '2025-11-02T21:05:00.0000000Z'}]","[{'id': 90, 'value': '16.2', 'sortValue': '16.2'}, {'id': -2, 'value': '9th', 'sortValue': '9', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '8'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '8'}]",[],343,LAR,[],611417-6108480,{}
40598551,Davante,Adams,Davante Adams,D. Adams,611417,19493,WR,70,7500,None,True,False,None,https://dkn.gs/sports/images/nfl/players/50/19493.png,https://dkn.gs/sports/images/nfl/players/160/19493.png,,,"{'competitionId': 6108480, 'name': 'NO @ LAR', 'nameDisplay': [{'value': 'NO'}, {'value': ' @ '}, {'value': 'LAR', 'isEmphasized': True}], 'startTime': '2025-11-02T21:05:00.0000000Z'}","[{'competitionId': 6108480, 'name': 'NO @ LAR', 'nameDisplay': [{'value': 'NO'}, {'value': ' @ '}, {'value': 'LAR', 'isEmphasized': True}], 'startTime': '2025-11-02T21:05:00.0000000Z'}]","[{'id': 90, 'value': '16.2', 'sortValue': '16.2'}, {'id': -2, 'value': '9th', 'sortValue': '9', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '8'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '8'}]",[],343,LAR,[],611417-6108480,{}
40598467,Josh,Allen,Josh Allen,J. Allen,868199,11370,QB,66,7300,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/11370.png,https://dkn.gs/sports/images/nfl/players/160/11370.png,,,"{'competitionId': 6108552, 'name': 'KC @ BUF', 'nameDisplay': [{'value': 'KC'}, {'value': ' @ '}, {'value': 'BUF', 'isEmphasized': True}], 'startTime': '2025-11-02T21:25:00.0000000Z'}","[{'competitionId': 6108552, 'name': 'KC @ BUF', 'nameDisplay': [{'value': 'KC'}, {'value': ' @ '}, {'value': 'BUF', 'isEmphasized': True}], 'startTime': '2025-11-02T21:25:00.0000000Z'}]","[{'id': 90, 'value': '23.5', 'sortValue': '23.5'}, {'id': -2, 'value': '7th', 'sortValue': '7', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '7'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '7'}]",[],324,BUF,[],868199-6108552,{}
40598486,James,Cook III,James Cook III,J. Cook III,1131012,640895,RB,67,7200,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/640895.png,https://dkn.gs/sports/images/nfl/players/160/640895.png,,,"{'competitionId': 6108552, 'name': 'KC @ BUF', 'nameDisplay': [{'value': 'KC'}, {'value': ' @ '}, {'value': 'BUF', 'isEmphasized': True}], 'startTime': '2025-11-02T21:25:00.0000000Z'}","[{'competitionId': 6108552, 'name': 'KC @ BUF', 'nameDisplay': [{'value': 'KC'}, {'value': ' @ '}, {'value': 'BUF', 'isEmphasized': True}], 'startTime': '2025-11-02T21:25:00.0000000Z'}]","[{'id': 90, 'value': '21.5', 'sortValue': '21.5'}, {'id': -2, 'value': '6th', 'sortValue': '6', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '7'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '7'}]",[],324,BUF,[],1131012-6108552,{}
40598487,James,Cook III,James Cook III,J. Cook III,1131012,640895,RB,70,7200,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/640895.png,https://dkn.gs/sports/images/nfl/players/160/640895.png,,,"{'competitionId': 6108552, 'name': 'KC @ BUF', 'nameDisplay': [{'value': 'KC'}, {'value': ' @ '}, {'value': 'BUF', 'isEmphasized': True}], 'startTime': '2025-11-02T21:25:00.0000000Z'}","[{'competitionId': 6108552, 'name': 'KC @ BUF', 'nameDisplay': [{'value': 'KC'}, {'value': ' @ '}, {'value': 'BUF', 'isEmphasized': True}], 'startTime': '2025-11-02T21:25:00.0000000Z'}]","[{'id': 90, 'value': '21.5', 'sortValue': '21.5'}, {'id': -2, 'value': '6th', 'sortValue': '6', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '7'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '7'}]",[],324,BUF,[],1131012-6108552,{}
40598468,Patrick,Mahomes,Patrick Mahomes,P. Mahomes,839031,11644,QB,66,7100,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/11644.png,https://dkn.gs/sports/images/nfl/players/160/11644.png,,,"{'competitionId': 6108552, 'name': 'KC @ BUF', 'nameDisplay': [{'value': 'KC', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'BUF'}], 'startTime': '2025-11-02T21:25:00.0000000Z'}","[{'competitionId': 6108552, 'name': 'KC @ BUF', 'nameDisplay': [{'value': 'KC', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'BUF'}], 'startTime': '2025-11-02T21:25:00.0000000Z'}]","[{'id': 90, 'value': '25.4', 'sortValue': '25.4'}, {'id': -2, 'value': '2nd', 'sortValue': '2', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '10'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '10'}]",[],339,KC,[],839031-6108552,{}
