draftableId,firstName,lastName,displayName,shortName,playerId,playerDkId,position,rosterSlotId,salary,status,isSwappable,isDisabled,newsStatus,playerImage50,playerImage160,altPlayerImage50,altPlayerImage160,competition,competitions,draftStatAttributes,playerAttributes,teamLeagueSeasonAttributes,playerGameAttributes,teamId,teamAbbreviation,draftAlerts,playerGameHash,externalRequirements
40142470,Christian,McCaffrey,Christian McCaffrey,C. McCaffrey,830517,20415,RB,67,8500,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/20415.png,https://dkn.gs/sports/images/nfl/players/160/20415.png,,,"{'competitionId': 6109278, 'name': 'JAX @ SF', 'nameDisplay': [{'value': 'JAX'}, {'value': ' @ '}, {'value': 'SF', 'isEmphasized': True}], 'startTime': '2025-09-28T20:05:00.0000000Z'}","[{'competitionId': 6109278, 'name': 'JAX @ SF', 'nameDisplay': [{'value': 'JAX'}, {'value': ' @ '}, {'value': 'SF', 'isEmphasized': True}], 'startTime': '2025-09-28T20:05:00.0000000Z'}]","[{'id': 90, 'value': '23.3', 'sortValue': '23.3'}, {'id': -2, 'value': '4th', 'sortValue': '4', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '14'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '14'}]",[],359,SF,[],830517-6109278,{}
40142471,Christian,McCaffrey,Christian McCaffrey,C. McCaffrey,830517,20415,RB,70,8500,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/20415.png,https://dkn.gs/sports/images/nfl/players/160/20415.png,,,"{'competitionId': 6109278, 'name': 'JAX @ SF', 'nameDisplay': [{'value': 'JAX'}, {'value': ' @ '}, {'value': 'SF', 'isEmphasized': True}], 'startTime': '2025-09-28T20:05:00.0000000Z'}","[{'competitionId': 6109278, 'name': 'JAX @ SF', 'nameDisplay': [{'value': 'JAX'}, {'value': ' @ '}, {'value': 'SF', 'isEmphasized': True}], 'startTime': '2025-09-28T20:05:00.0000000Z'}]","[{'id': 90, 'value': '23.3', 'sortValue': '23.3'}, {'id': -2, 'value': '4th', 'sortValue': '4', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '14'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '14'}]",[],359,SF,[],830517-6109278,{}
40142472,Bijan,Robinson,Bijan Robinson,B. Robinson,1228244,693112,RB,67,8200,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/693112.png,https://dkn.gs/sports/images/nfl/players/160/693112.png,,,"{'competitionId': 6109152, 'name': 'WAS @ ATL', 'nameDisplay': [{'value': 'WAS'}, {'value': ' @ '}, {'value': 'ATL', 'isEmphasized': True}], 'startTime': '2025-09-28T17:00:00.0000000Z'}","[{'competitionId': 6109152, 'name': 'WAS @ ATL', 'nameDisplay': [{'value': 'WAS'}, {'value': ' @ '}, {'value': 'ATL', 'isEmphasized': True}], 'startTime': '2025-09-28T17:00:00.0000000Z'}]","[{'id': 90, 'value': '22.1', 'sortValue': '22.1'}, {'id': -2, 'value': '3rd', 'sortValue': '3', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '5'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '5'}]",[],323,ATL,[],1228244-6109152,{}
40142473,Bijan,Robinson,Bijan Robinson,B. Robinson,1228244,693112,RB,70,8200,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/693112.png,https://dkn.gs/sports/images/nfl/players/160/693112.png,,,"{'competitionId': 6109152, 'name': 'WAS @ ATL', 'nameDisplay': [{'value': 'WAS'}, {'value': ' @ '}, {'value': 'ATL', 'isEmphasized': True}], 'startTime': '2025-09-28T17:00:00.0000000Z'}","[{'competitionId': 6109152, 'name': 'WAS @ ATL', 'nameDisplay': [{'value': 'WAS'}, {'value': ' @ '}, {'value': 'ATL', 'isEmphasized': True}], 'startTime': '2025-09-28T17:00:00.0000000Z'}]","[{'id': 90, 'value': '22.1', 'sortValue': '22.1'}, {'id': -2, 'value': '3rd', 'sortValue': '3', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '5'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '5'}]",[],323,ATL,[],1228244-6109152,{}
40142716,Puka,Nacua,Puka Nacua,P. Nacua,1162128,706654,WR,68,7900,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/706654.png,https://dkn.gs/sports/images/nfl/players/160/706654.png,,,"{'competitionId': 6109272, 'name': 'IND @ LAR', 'nameDisplay': [{'value': 'IND'}, {'value': ' @ '}, {'value': 'LAR', 'isEmphasized': True}], 'startTime': '2025-09-28T20:05:00.0000000Z'}","[{'competitionId': 6109272, 'name': 'IND @ LAR', 'nameDisplay': [{'value': 'IND'}, {'value': ' @ '}, {'value': 'LAR', 'isEmphasized': True}], 'startTime': '2025-09-28T20:05:00.0000000Z'}]","[{'id': 90, 'value': '26.5', 'sortValue': '26.5'}, {'id': -2, 'value': '14th', 'sortValue': '14', 'quality': 'Medium'}]","[{'name': 'ByeWeek', 'value': '8'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '8'}]",[],343,LAR,[],1162128-6109272,{}
40142717,Puka,Nacua,Puka Nacua,P. Nacua,1162128,706654,WR,70,7900,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/706654.png,https://dkn.gs/sports/images/nfl/players/160/706654.png,,,"{'competitionId': 6109272, 'name': 'IND @ LAR', 'nameDisplay': [{'value': 'IND'}, {'value': ' @ '}, {'value': 'LAR', 'isEmphasized': True}], 'startTime': '2025-09-28T20:05:00.0000000Z'}","[{'competitionId': 6109272, 'name': 'IND @ LAR', 'nameDisplay': [{'value': 'IND'}, {'value': ' @ '}, {'value': 'LAR', 'isEmphasized': True}], 'startTime': '2025-09-28T20:05:00.0000000Z'}]","[{'id': 90, 'value': '26.5', 'sortValue': '26.5'}, {'id': -2, 'value': '14th', 'sortValue': '14', 'quality': 'Medium'}]","[{'name': 'ByeWeek', 'value': '8'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '8'}]",[],343,LAR,[],1162128-6109272,{}
40142394,Josh,Allen,Josh Allen,J. Allen,868199,11370,QB,66,7700,None,True,False,None,https://dkn.gs/sports/images/nfl/players/50/11370.png,https://dkn.gs/sports/images/nfl/players/160/11370.png,,,"{'competitionId': 6109182, 'name': 'NO @ BUF', 'nameDisplay': [{'value': 'NO'}, {'value': ' @ '}, {'value': 'BUF', 'isEmphasized': True}], 'startTime': '2025-09-28T17:00:00.0000000Z'}","[{'competitionId': 6109182, 'name': 'NO @ BUF', 'nameDisplay': [{'value': 'NO'}, {'value': ' @ '}, {'value': 'BUF', 'isEmphasized': True}], 'startTime': '2025-09-28T17:00:00.0000000Z'}]","[{'id': 90, 'value': '25.5', 'sortValue': '25.5'}, {'id': -2, 'value': '25th', 'sortValue': '25', 'quality': 'High'}]","[{'name': 'ByeWeek', 'value': '7'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '7'}]",[],324,BUF,[],868199-6109182,{}
40142474,Jahmyr,Gibbs,Jahmyr Gibbs,J. Gibbs,1214154,693115,RB,67,7700,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/693115.png,https://dkn.gs/sports/images/nfl/players/160/693115.png,,,"{'competitionId': 6109194, 'name': 'CLE @ DET', 'nameDisplay': [{'value': 'CLE'}, {'value': ' @ '}, {'value': 'DET', 'isEmphasized': True}], 'startTime': '2025-09-28T17:00:00.0000000Z'}","[{'competitionId': 6109194, 'name': 'CLE @ DET', 'nameDisplay': [{'value': 'CLE'}, {'value': ' @ '}, {'value': 'DET', 'isEmphasized': True}], 'startTime': '2025-09-28T17:00:00.0000000Z'}]","[{'id': 90, 'value': '20.4', 'sortValue': '20.4'}, {'id': -2, 'value': '2nd', 'sortValue': '2', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '8'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '8'}]",[],334,DET,[],1214154-6109194,{}
40142475,Jahmyr,Gibbs,Jahmyr Gibbs,J. Gibbs,1214154,693115,RB,70,7700,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/693115.png,https://dkn.gs/sports/images/nfl/players/160/693115.png,,,"{'competitionId': 6109194, 'name': 'CLE @ DET', 'nameDisplay': [{'value': 'CLE'}, {'value': ' @ '}, {'value': 'DET', 'isEmphasized': True}], 'startTime': '2025-09-28T17:00:00.0000000Z'}","[{'competitionId': 6109194, 'name': 'CLE @ DET', 'nameDisplay': [{'value': 'CLE'}, {'value': ' @ '}, {'value': 'DET', 'isEmphasized': True}], 'startTime': '2025-09-28T17:00:00.0000000Z'}]","[{'id': 90, 'value': '20.4', 'sortValue': '20.4'}, {'id': -2, 'value': '2nd', 'sortValue': '2', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '8'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '8'}]",[],334,DET,[],1214154-6109194,{}
40142476,Saquon,Barkley,Saquon Barkley,S. Barkley,883302,18972,RB,67,7600,None,True,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/18972.png,https://dkn.gs/sports/images/nfl/players/160/18972.png,,,"{'competitionId': 6109260, 'name': 'PHI @ TB', 'nameDisplay': [{'value': 'PHI', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'TB'}], 'startTime': '2025-09-28T17:00:00.0000000Z'}","[{'competitionId': 6109260, 'name': 'PHI @ TB', 'nameDisplay': [{'value': 'PHI', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'TB'}], 'startTime': '2025-09-28T17:00:00.0000000Z'}]","[{'id': 90, 'value': '15.1', 'sortValue': '15.1'}, {'id': -2, 'value': '16th', 'sortValue': '16', 'quality': 'Medium'}]","[{'name': 'ByeWeek', 'value': '9'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '9'}]",[],354,PHI,[],883302-6109260,{}
